Suite,Paradigm,InstanceName,AbilityTested,GoalVisibleAtChoicePoint,RequiresOP?,LavaPresence,PlatformPresence,RampPresence,TimeUnderOcclusion,OccluderColour,RightLeftPosition,RowPosition,ColumnPosition,NumOtherPositionsAvailable,GoalSize,TransparentWallPresence,LightsOutPresence,GoodGoalBounce?,ForcedChoice?,DistanceToGoalManhattan,OccluderPresence,OccluderRedness,OccluderGreenness,OccluderBlueness,Agent1,Agent2,Agent3,Agent4,Agent5,Agent6,Agent7,Agent8,Agent9,Agent10,Agent11,Agent12,Agent13,Agent14,Agent15,Agent16,Agent17,Agent18,Agent19,Agent20,Agent21,Agent22,Agent23,Agent24,Agent25,Agent26,Agent27,Agent28,Agent29,Agent30
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5MFar-Beige-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,3,Beige,0,,,2,0.5,0,0,0,1,33,1,236.0,195.0,153.0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5MFar-Brown-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,3,Brown,0,,,2,0.5,0,0,0,1,33,1,102.0,51.0,1.0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5MFar-Brown-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,3,Brown,0,,,2,0.5,0,0,0,1,33,1,102.0,51.0,1.0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5MFar-DarkBlue-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,3,DarkBlue,0,,,2,0.5,0,0,0,1,33,1,1.0,1.0,153.0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5MFar-DarkBlue-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,3,DarkBlue,0,,,2,0.5,0,0,0,1,33,1,1.0,1.0,153.0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5MFar-DarkGreen-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,3,DarkGreen,0,,,2,0.5,0,0,0,1,33,1,1.0,100.0,1.0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5MFar-DarkGreen-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,3,DarkGreen,0,,,2,0.5,0,0,0,1,33,1,1.0,100.0,1.0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5MFar-Grey-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,3,Grey,0,,,2,0.5,0,0,0,1,33,1,153.0,153.0,153.0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5MFar-Grey-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,3,Grey,0,,,2,0.5,0,0,0,1,33,1,153.0,153.0,153.0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5MFar-OffWhite-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,3,OffWhite,0,,,2,0.5,0,0,0,1,33,1,248.0,253.0,212.0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5MFar-OffWhite-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,3,OffWhite,0,,,2,0.5,0,0,0,1,33,1,248.0,253.0,212.0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RClose-Beige-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,1,Beige,1,,,2,0.5,0,0,0,1,23,1,236.0,195.0,153.0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RClose-Beige-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,1,Beige,1,,,2,0.5,0,0,0,1,23,1,236.0,195.0,153.0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RClose-Brown-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,1,Brown,1,,,2,0.5,0,0,0,1,23,1,102.0,51.0,1.0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RClose-Brown-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,1,Brown,1,,,2,0.5,0,0,0,1,23,1,102.0,51.0,1.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RClose-DarkBlue-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,1,DarkBlue,1,,,2,0.5,0,0,0,1,23,1,1.0,1.0,153.0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RClose-DarkBlue-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,1,DarkBlue,1,,,2,0.5,0,0,0,1,23,1,1.0,1.0,153.0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RClose-DarkGreen-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,1,DarkGreen,1,,,2,0.5,0,0,0,1,23,1,1.0,100.0,1.0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RClose-DarkGreen-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,1,DarkGreen,1,,,2,0.5,0,0,0,1,23,1,1.0,100.0,1.0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RClose-Grey-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,1,Grey,1,,,2,0.5,0,0,0,1,23,1,153.0,153.0,153.0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RClose-Grey-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,1,Grey,1,,,2,0.5,0,0,0,1,23,1,153.0,153.0,153.0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RClose-OffWhite-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,1,OffWhite,1,,,2,0.5,0,0,0,1,23,1,248.0,253.0,212.0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RClose-OffWhite-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,1,OffWhite,1,,,2,0.5,0,0,0,1,23,1,248.0,253.0,212.0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RFar-Beige-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,3,Beige,1,,,2,0.5,0,0,0,1,33,1,236.0,195.0,153.0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RFar-Beige-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,3,Beige,1,,,2,0.5,0,0,0,1,33,1,236.0,195.0,153.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RFar-Brown-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,3,Brown,1,,,2,0.5,0,0,0,1,33,1,102.0,51.0,1.0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RFar-Brown-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,3,Brown,1,,,2,0.5,0,0,0,1,33,1,102.0,51.0,1.0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RFar-DarkBlue-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,3,DarkBlue,1,,,2,0.5,0,0,0,1,33,1,1.0,1.0,153.0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RFar-DarkBlue-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,3,DarkBlue,1,,,2,0.5,0,0,0,1,33,1,1.0,1.0,153.0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RFar-DarkGreen-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,3,DarkGreen,1,,,2,0.5,0,0,0,1,33,1,1.0,100.0,1.0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RFar-DarkGreen-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,3,DarkGreen,1,,,2,0.5,0,0,0,1,33,1,1.0,100.0,1.0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RFar-Grey-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,3,Grey,1,,,2,0.5,0,0,0,1,33,1,153.0,153.0,153.0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RFar-Grey-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,3,Grey,1,,,2,0.5,0,0,0,1,33,1,153.0,153.0,153.0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RFar-OffWhite-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,3,OffWhite,1,,,2,0.5,0,0,0,1,33,1,248.0,253.0,212.0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G0.5RFar-OffWhite-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,3,OffWhite,1,,,2,0.5,0,0,0,1,33,1,248.0,253.0,212.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LClose-Beige-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,1,Beige,-1,,,2,1.0,0,0,0,1,23,1,236.0,195.0,153.0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LClose-Beige-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,1,Beige,-1,,,2,1.0,0,0,0,1,23,1,236.0,195.0,153.0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LClose-Brown-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,1,Brown,-1,,,2,1.0,0,0,0,1,23,1,102.0,51.0,1.0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LClose-Brown-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,1,Brown,-1,,,2,1.0,0,0,0,1,23,1,102.0,51.0,1.0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LClose-DarkBlue-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,1,DarkBlue,-1,,,2,1.0,0,0,0,1,23,1,1.0,1.0,153.0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LClose-DarkBlue-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,1,DarkBlue,-1,,,2,1.0,0,0,0,1,23,1,1.0,1.0,153.0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LClose-DarkGreen-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,1,DarkGreen,-1,,,2,1.0,0,0,0,1,23,1,1.0,100.0,1.0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LClose-DarkGreen-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,1,DarkGreen,-1,,,2,1.0,0,0,0,1,23,1,1.0,100.0,1.0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LClose-Grey-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,1,Grey,-1,,,2,1.0,0,0,0,1,23,1,153.0,153.0,153.0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LClose-Grey-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,1,Grey,-1,,,2,1.0,0,0,0,1,23,1,153.0,153.0,153.0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LClose-OffWhite-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,1,OffWhite,-1,,,2,1.0,0,0,0,1,23,1,248.0,253.0,212.0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LClose-OffWhite-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,1,OffWhite,-1,,,2,1.0,0,0,0,1,23,1,248.0,253.0,212.0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LFar-Beige-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,3,Beige,-1,,,2,1.0,0,0,0,1,33,1,236.0,195.0,153.0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LFar-Beige-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,3,Beige,-1,,,2,1.0,0,0,0,1,33,1,236.0,195.0,153.0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LFar-Brown-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,3,Brown,-1,,,2,1.0,0,0,0,1,33,1,102.0,51.0,1.0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LFar-Brown-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,3,Brown,-1,,,2,1.0,0,0,0,1,33,1,102.0,51.0,1.0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LFar-DarkBlue-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,3,DarkBlue,-1,,,2,1.0,0,0,0,1,33,1,1.0,1.0,153.0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LFar-DarkBlue-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,3,DarkBlue,-1,,,2,1.0,0,0,0,1,33,1,1.0,1.0,153.0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LFar-DarkGreen-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,3,DarkGreen,-1,,,2,1.0,0,0,0,1,33,1,1.0,100.0,1.0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LFar-DarkGreen-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,3,DarkGreen,-1,,,2,1.0,0,0,0,1,33,1,1.0,100.0,1.0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LFar-Grey-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,3,Grey,-1,,,2,1.0,0,0,0,1,33,1,153.0,153.0,153.0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LFar-Grey-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,3,Grey,-1,,,2,1.0,0,0,0,1,33,1,153.0,153.0,153.0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LFar-OffWhite-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,3,OffWhite,-1,,,2,1.0,0,0,0,1,33,1,248.0,253.0,212.0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1LFar-OffWhite-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,3,OffWhite,-1,,,2,1.0,0,0,0,1,33,1,248.0,253.0,212.0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1MClose-Beige-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,1,Beige,0,,,2,1.0,0,0,0,1,23,1,236.0,195.0,153.0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1MClose-Beige-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,1,Beige,0,,,2,1.0,0,0,0,1,23,1,236.0,195.0,153.0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1MClose-Brown-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,1,Brown,0,,,2,1.0,0,0,0,1,23,1,102.0,51.0,1.0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1MClose-Brown-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,1,Brown,0,,,2,1.0,0,0,0,1,23,1,102.0,51.0,1.0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1MClose-DarkBlue-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,1,DarkBlue,0,,,2,1.0,0,0,0,1,23,1,1.0,1.0,153.0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1MClose-DarkBlue-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,1,DarkBlue,0,,,2,1.0,0,0,0,1,23,1,1.0,1.0,153.0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1MClose-DarkGreen-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,1,DarkGreen,0,,,2,1.0,0,0,0,1,23,1,1.0,100.0,1.0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1MClose-DarkGreen-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,1,DarkGreen,0,,,2,1.0,0,0,0,1,23,1,1.0,100.0,1.0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1MClose-Grey-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,1,Grey,0,,,2,1.0,0,0,0,1,23,1,153.0,153.0,153.0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1MClose-Grey-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,1,Grey,0,,,2,1.0,0,0,0,1,23,1,153.0,153.0,153.0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1MClose-OffWhite-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,1,OffWhite,0,,,2,1.0,0,0,0,1,23,1,248.0,253.0,212.0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1MClose-OffWhite-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,1,OffWhite,0,,,2,1.0,0,0,0,1,23,1,248.0,253.0,212.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1MFar-Beige-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,3,Beige,0,,,2,1.0,0,0,0,1,33,1,236.0,195.0,153.0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1MFar-Beige-0-OPQ.yml,3CupLikeTasks,0,1,1,0,1,3,Beige,0,,,2,1.0,0,0,0,1,33,1,236.0,195.0,153.0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1
AllocentricOP,3CupForcedChoice,OP-STC-Allo-PCTB-3CupFC-1G1MFar-Brown-0-OpLava.yml,3CupLikeTasks,0,1,0,0,1,3,Brown,0,,,2,1.0,0,0,0,1,33,1,102.0,51.0,1.0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0
